example_id,view_id,label,domain,source_name,source_group,action_id,frames_dir,frame_count,fps,center_frame,auxiliary_label,fold
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126450_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126450_negative_sample/frames,41,30.000001600990565,126450,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126600_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126600_negative_sample/frames,41,30.000001600990565,126600,,2
nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126750_negative_sample,primary,0,native,nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,native::nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d.mp4,,dataset/not_handball/nhb_30_ FULL MATCH： Brazil v Korea Republic ｜ 2022 FIFA World Cup_657f18749d_668e1bdeea5d_f00126750_negative_sample/frames,41,30.000001600990565,126750,,2
nhb_31_ FULL MATCH： Argentina v Mexico ｜ 2006 FIFA World Cup_d9cd1dc928_09b959ac42b3_f00000020_negative_sample,primary,0,native,nhb_31_ FULL MATCH： Argentina v Mexico ｜ 2006 FIFA World Cup_d9cd1dc928.mp4,native::nhb_31_ FULL MATCH： Argentina v Mexico ｜ 2006 FIFA World Cup_d9cd1dc928.mp4,,dataset/not_handball/nhb_31_ FULL MATCH： Argentina v Mexico ｜ 2006 FIFA World Cup_d9cd1dc928_09b959ac42b3_f00000020_negative_sample/frames,41,30.0,20,,4
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00002500_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00002500_negative_sample/frames,41,25.0,2500,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00002625_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00002625_negative_sample/frames,41,25.0,2625,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00002750_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00002750_negative_sample/frames,41,25.0,2750,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003125_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003125_negative_sample/frames,41,25.0,3125,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003250_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003250_negative_sample/frames,41,25.0,3250,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003375_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003375_negative_sample/frames,41,25.0,3375,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003500_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003500_negative_sample/frames,41,25.0,3500,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003625_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00003625_negative_sample/frames,41,25.0,3625,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012500_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012500_negative_sample/frames,41,25.0,12500,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012625_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012625_negative_sample/frames,41,25.0,12625,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012750_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012750_negative_sample/frames,41,25.0,12750,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012875_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00012875_negative_sample/frames,41,25.0,12875,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00025000_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00025000_negative_sample/frames,41,25.0,25000,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00025250_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00025250_negative_sample/frames,41,25.0,25250,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00025375_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00025375_negative_sample/frames,41,25.0,25375,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075000_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075000_negative_sample/frames,41,25.0,75000,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075125_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075125_negative_sample/frames,41,25.0,75125,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075250_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075250_negative_sample/frames,41,25.0,75250,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075625_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00075625_negative_sample/frames,41,25.0,75625,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076000_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076000_negative_sample/frames,41,25.0,76000,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076125_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076125_negative_sample/frames,41,25.0,76125,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076250_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076250_negative_sample/frames,41,25.0,76250,,0
nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076375_negative_sample,primary,0,native,nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,native::nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb.mp4,,dataset/not_handball/nhb_32_ FULL MATCH ｜ Manchester City v Liverpool ｜ Quarter-Final ｜ Emirates FA Cup 2025-26_ca43d6cffb_a8d54d17c8e3_f00076375_negative_sample/frames,41,25.0,76375,,0
videoplayback_fa226dde57_f6b270534a90_f00002420_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00002420_negative_sample/frames,41,29.97002997002997,2420,,4
videoplayback_fa226dde57_f6b270534a90_f00003020_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00003020_negative_sample/frames,41,29.97002997002997,3020,,4
videoplayback_fa226dde57_f6b270534a90_f00003170_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00003170_negative_sample/frames,41,29.97002997002997,3170,,4
videoplayback_fa226dde57_f6b270534a90_f00003470_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00003470_negative_sample/frames,41,29.97002997002997,3470,,4
videoplayback_fa226dde57_f6b270534a90_f00003620_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00003620_negative_sample/frames,41,29.97002997002997,3620,,4
videoplayback_fa226dde57_f6b270534a90_f00003770_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00003770_negative_sample/frames,41,29.97002997002997,3770,,4
videoplayback_fa226dde57_f6b270534a90_f00003920_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00003920_negative_sample/frames,41,29.97002997002997,3920,,4
videoplayback_fa226dde57_f6b270534a90_f00004070_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00004070_negative_sample/frames,41,29.97002997002997,4070,,4
videoplayback_fa226dde57_f6b270534a90_f00004220_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00004220_negative_sample/frames,41,29.97002997002997,4220,,4
videoplayback_fa226dde57_f6b270534a90_f00004370_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00004370_negative_sample/frames,41,29.97002997002997,4370,,4
videoplayback_fa226dde57_f6b270534a90_f00004520_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00004520_negative_sample/frames,41,29.97002997002997,4520,,4
videoplayback_fa226dde57_f6b270534a90_f00004820_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00004820_negative_sample/frames,41,29.97002997002997,4820,,4
videoplayback_fa226dde57_f6b270534a90_f00004970_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00004970_negative_sample/frames,41,29.97002997002997,4970,,4
videoplayback_fa226dde57_f6b270534a90_f00005120_negative_sample,primary,0,native,videoplayback_fa226dde57.mp4,native::videoplayback_fa226dde57.mp4,,dataset/not_handball/videoplayback_fa226dde57_f6b270534a90_f00005120_negative_sample/frames,41,29.97002997002997,5120,,4
